Resp;CLIENTE;dtcte;mescte;anocte;dtemissao;mesemissao;anoemissao;dtocor;mesocor;anoocor;dtbaixa;mesbaixa;anobaixa;diasemissao;diasresolucao;DsLocal;tp_ocor;Situacao;NrBo;dsocorrencia;VlCusto
1;15166636000185;12;8;2020;28;8;2020;28;8;2020;23;9;2020;0;26;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;3685;FRENTE GAV P/P 800 H: 336 ARGE;61
1;35785311000198;11;8;2020;8;9;2020;8;9;2020;24;9;2020;0;16;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;947;700039662 PORTA 663X446X15 NEB;31
1;35785311000198;11;8;2020;8;9;2020;8;9;2020;24;9;2020;0;16;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;948;68000095 PAINEL LINEARX60X15MM;45
1;20014303000251;10;9;2020;18;9;2020;18;9;2020;19;10;2020;0;31;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3476;MESA GAMER PARA 2 MONITORES PR;277
1;8169143000133;15;10;2020;20;10;2020;15;10;2020;23;11;2020;-5;39;TERMINAL;AVARIA;FECHADO;5775;1 item especial fabrica 25mm E;81
1;14991131000192;13;10;2020;27;10;2020;27;10;2020;1;12;2020;0;35;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3733;PEDIDO 5823114 VOL 76 DE 103  ;69
1;22968131000108;18;3;2020;25;3;2020;25;3;2020;4;1;2021;0;285;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2702;PEDIDO 4966547  ARREMATE 2700X;13
1;60692357000100;29;5;2019;5;6;2019;3;6;2019;4;7;2019;-2;31;CARREGADO COOP IRINEU;AVARIA;FECHADO;5195;Ref: DCDV301.000004 dIV rOUP 2;92
1;31774150000186;21;6;2019;25;6;2019;25;6;2019;23;7;2019;0;28;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;5213;Ref .:  CP 25025060629 PAINEL ;166
1;8924493000168;26;6;2019;4;7;2019;28;6;2019;31;7;2019;-6;33;CARREGADO COOP IRINEU;AVARIA;FECHADO;623;Costa Pintada Branco mdf 2452x;105
1;27274915000141;16;7;2019;1;8;2019;30;7;2019;2;9;2019;-2;34;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;649;700149654 PORTA DESL 2559X710X;166
1;17178620000118;30;9;2019;3;10;2019;3;10;2019;11;10;2019;0;8;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;1821;5531910007v moldura de acabame;19
1;31751513000168;23;8;2019;19;9;2019;19;9;2019;14;10;2019;0;25;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;697;60029395 PRATELEIRA 769X491X15;26
1;8980516000151;18;9;2019;25;9;2019;25;9;2019;16;10;2019;0;21;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;1795;Cod. 44921 - AGL43 FO 994x344m;222
1;13026897000174;26;9;2019;2;10;2019;2;10;2019;31;10;2019;0;29;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3294;COSTA GOYA/SONATA 655X785X2,5 ;6
1;27040455000197;25;10;2019;12;11;2019;12;11;2019;28;11;2019;0;16;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;3340;RODAPE MATISSE/SIENA 2700X200X;37
1;68467331000170;14;10;2019;21;10;2019;21;10;2019;16;1;2020;0;87;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;1880;409990 CX1 - ROUP. MULT 4099 A;88
1;20014303000251;28;11;2019;26;2;2020;5;12;2019;26;2;2020;-83;83;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;5524;ENTREGA DIRETA COM 19.982 KG 6;316
1;20683715000101;27;11;2019;6;12;2019;6;12;2019;28;2;2020;0;84;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2178;CÓD 650041262 - LATERAL DIR 24;100
1;7521637000172;6;3;2020;14;3;2020;14;3;2020;24;4;2020;0;41;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3491;PORTA ARTIC 414X996X19 - ESP V;170
1;8742583000138;22;5;2020;26;5;2020;25;5;2020;8;6;2020;-1;14;TERMINAL;AVARIA;FECHADO;5598;1 COSTA DE GAVETA  6551686  47;19
1;20461728000128;9;6;2020;26;6;2020;19;6;2020;20;7;2020;-7;31;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;893;690014667 KIT COM 4 RODIZIO SI;41
1;15238202000143;22;6;2020;30;6;2020;30;6;2020;10;8;2020;0;41;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2963;BALCÃO 400 H720 P590 OURO BRAN;137
1;10999681000105;6;7;2020;10;7;2020;10;7;2020;13;8;2020;0;34;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;3608;RODAPE OPERA 2700X200X15MM ( S;39
1;22473627000100;29;7;2020;4;8;2020;4;8;2020;27;8;2020;0;23;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3638;PRATELEIRA LINEAR 18MM - BORDA;17
1;34280975000132;31;8;2020;4;9;2020;4;9;2020;1;10;2020;0;27;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3693;PAINEL LINEAR1080X15MM SAARA;208
1;15166636000185;25;8;2020;31;8;2020;31;8;2020;14;10;2020;0;44;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3687;PAINEL 15MM 1480X1130 SINTONIA;145
1;23972122000226;14;9;2020;24;9;2020;24;9;2020;23;10;2020;0;29;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3522;680001228 PAINEL LINEARX150X15;17
1;20014303000251;3;6;2020;8;7;2020;8;7;2020;5;11;2020;0;120;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3043;ROUPEIRO 8 PORTAS REF RP1801 0;699
1;35456475000171;12;8;2020;21;8;2020;21;8;2020;5;11;2020;0;76;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3313;PEDIDO 5798126  VOL 75 DE 79  ;4
1;20014303000251;5;11;2020;17;11;2020;17;11;2020;21;12;2020;0;34;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3856;7908243315635 ESTANTE DE LIVRO;1.160
1;20014303000251;13;11;2020;25;11;2020;25;11;2020;21;12;2020;0;26;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3894;HO-2923 BRX/BRX LIVREIRO REF. ;369
1;33643204000108;23;11;2020;4;12;2020;4;12;2020;13;1;2021;0;40;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;3921;SUPORTE PRATELEIRA 280X20X20MM;126
1;1438784001764;2;12;2020;8;12;2020;8;12;2020;13;1;2021;0;36;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3949;PEDIDO 5850510  VOL 55 DE 91  ;17
1;13026897000174;19;10;2020;27;10;2020;27;10;2020;19;1;2021;0;84;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3763;COSTA PINTADA BRANCA MDF 2200X;26
1;38386361000190;4;12;2020;8;12;2020;8;12;2020;27;1;2021;0;50;TERMINAL;AVARIA;FECHADO;5911;Painel Editavel Vertical 18mm ;148
1;13026897000174;26;11;2020;3;12;2020;3;12;2020;28;1;2021;0;56;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3810;MONTANTE INT CANTO RETO DORM C;33
1;7521637000172;13;11;2020;4;2;2021;4;2;2021;3;3;2021;0;27;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3881;CABECEIRA TACHAS  T5304 FAZER ;490
1;90441460000148;30;11;2020;26;10;2020;28;9;2020;8;3;2021;-28;161;AUTORIZADO PELO COMERCIAL;AVARIA;FECHADO;5795;1 porta 9730001 . Porta de gir;499
1;22473627000283;18;1;2021;25;1;2021;25;1;2021;15;3;2021;0;49;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3865;PRATELEIRA INT 15MM P/DORM CX1;21
1;8315880000105;28;1;2021;8;2;2021;8;2;2021;14;4;2021;0;65;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;4270;VISTA 18MM BORDO 4 LADOS200MM ;30
1;29934167000101;14;1;2021;10;2;2021;10;2;2021;15;4;2021;0;64;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;4319;PUXADOR LOTUS 192MM OURO ROSA ;155
1;28900352000112;14;4;2021;19;4;2021;19;4;2021;28;5;2021;0;39;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3982;PRATELEIRA SIENA 669X267X15MM ;17
1;20014303000251;31;3;2021;2;6;2021;19;4;2021;2;6;2021;-44;44;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;6252;1 ARMARIO ARQUIVO ME4118 RUSTI;825
1;20461728000128;26;4;2021;27;5;2021;26;4;2021;25;6;2021;-31;60;TERMINAL;FALTA;FECHADO;6242;Gaveteiro L800 h335 P494 Branc;70
1;15166636000185;9;8;2021;13;8;2021;13;8;2021;3;9;2021;0;21;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;4108;PAINEL BORDA 4L 15MM 1050X0325;37
1;7521637000172;16;8;2021;25;8;2021;25;8;2021;27;9;2021;0;33;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;4124;GAVETA L743 H180 P450 BRANCO 0;67
1;12020184000130;7;7;2021;28;7;2021;28;7;2021;6;10;2021;0;70;TERMINAL;AVARIA;FECHADO;6371;moltura de acabamento linear 6;36
1;35456475000171;20;8;2021;1;9;2021;1;9;2021;6;10;2021;0;35;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;5408;PEDIDO 5957201 VOL 01 DE 50   ;58
1;72776149000178;25;1;2016;11;2;2016;11;2;2016;23;2;2016;0;12;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;2471;2- COSTA DE MALEIRO MENOR H=83;42
1;9812902000440;25;1;2016;15;2;2016;15;2;2016;25;2;2016;0;10;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;10143;BASE DE ACABAMENTO INF SIST NE;37
1;75802991000125;26;2;2016;29;2;2016;29;2;2016;9;3;2016;0;9;TERMINAL;AVARIA;FECHADO;2509;VOLUME AVARIADO NO TERMINAL.  ;244
1;4691623001008;22;2;2016;26;2;2016;26;2;2016;10;3;2016;0;13;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2506;AVARIA CONSTATADA NO CLIENTE D;19
1;85388130000104;29;1;2016;3;3;2016;3;3;2016;24;3;2016;0;21;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2521;1- FRENTE GVTAO H=32,9 80CM (7;97
1;8184096000105;17;2;2016;16;3;2016;16;3;2016;31;3;2016;0;15;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;10372;01 PORTA DE ARMARIO ARTICULADO;25
1;7968957000175;18;4;2016;19;4;2016;19;4;2016;28;4;2016;0;9;TERMINAL;AVARIA;FECHADO;2590;VOLUME AVARIADO NO DEPÓSITO.  ;5
1;15284527000162;5;4;2016;25;4;2016;25;4;2016;3;5;2016;0;8;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;2605;AVARIA CONSTATADA NO CLIENTE D;100
1;10979023000143;30;3;2016;8;4;2016;8;4;2016;6;5;2016;0;28;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;1983;CORPO COD : TW40 BRBC ;121
1;10979023000658;3;5;2016;14;5;2016;14;5;2016;20;5;2016;0;6;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;10593;01 porta vidro cc 90 carvalho ;32
1;49487309000147;20;5;2016;24;5;2016;24;5;2016;24;5;2016;0;0;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;2677;1-VISTA MED UNICA 2730X220X15M;33
1;5911305000179;21;5;2016;24;5;2016;24;5;2016;1;6;2016;0;8;TERMINAL;AVARIA;FECHADO;2673;VOLUME AVARIADO NO TERMINAL.  ;40
1;18327689000129;4;6;2016;15;6;2016;15;6;2016;24;6;2016;0;9;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;10682;01- FUNDO 2620x680x04 BRA VOLU;28
1;24237594000117;26;7;2016;3;8;2016;3;8;2016;18;8;2016;0;15;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2104;DIVISOR DE TALHER P/ GAV 800  ;50
1;2906581000150;6;9;2016;4;10;2016;4;10;2016;18;10;2016;0;14;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;2941;2- PUXADOR FIT PONTO PINTADO A;148
1;14991131000192;19;10;2016;26;10;2016;26;10;2016;8;11;2016;0;13;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;11099;01- REF U90000249407 PRAT LINE;15
1;5603562000143;8;11;2016;16;11;2016;16;11;2016;28;11;2016;0;12;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2214;REGUA RODAPE CML H=15 15MM -SA;48
1;49487309000147;25;11;2016;29;11;2016;29;11;2016;29;11;2016;0;0;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;3080;2-COSTA REF: 549102115 VOL 11/;64
1;12571852000118;25;11;2016;29;11;2016;29;11;2016;1;12;2016;0;2;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;11289;01-REF D15PR01.001510 PRAT ROU;19
1;11627142000108;6;12;2016;19;12;2016;19;12;2016;19;12;2016;0;0;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;3115;1-PORTA ESPELHO QUEBRADA;120
1;72534605000335;12;12;2016;5;1;2017;5;1;2017;19;1;2017;0;14;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2278;COZINHA - PAN . DUPLO (2PB) - ;217
1;22151801000190;27;1;2017;13;2;2017;13;2;2017;21;2;2017;0;8;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2342;LATERAL MDP. BCA/ COCADA 340X5;10
1;7968957000175;12;4;2017;19;4;2017;19;4;2017;8;5;2017;0;19;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2426;TPO/BASE ML H40 P43 - NUAGE 0,;75
1;77500049000308;25;4;2017;4;5;2017;4;5;2017;10;5;2017;0;6;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2438;BALCÃO JULIA 1,20 S/TAMPO ;220
1;349443000192;25;5;2017;26;5;2017;26;5;2017;29;5;2017;0;3;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;3395;2-VIDROS INCOLOR MEDIDAS 320X1;47
1;13026897000174;4;5;2017;12;5;2017;12;5;2017;8;6;2017;0;27;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2459;PUXADOR PERFIL DE ALUMINIO PLA;61
1;15673308000175;31;5;2017;13;6;2017;13;6;2017;27;6;2017;0;14;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;12110;01-REF 81819-95 REGUA MOLDU CM;12
1;11707496000154;31;3;2017;12;5;2017;12;5;2017;28;6;2017;0;47;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2460;VOLUME EMBALAGEM PORTAS DE COZ;17
1;71609820000123;29;5;2017;21;6;2017;21;6;2017;29;6;2017;0;8;AUTORIZADO PELO COMERCIAL;AVARIA;FECHADO;3429; 66068211 PORTA MODULO H=259 D;225
1;2280232000176;4;7;2017;5;7;2017;5;7;2017;17;7;2017;0;12;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;3467;1-REGUA CML H81 15MM 38,8CM RE;24
1;22473627000100;14;7;2017;21;7;2017;21;7;2017;2;8;2017;0;12;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2540;COLMEIA AVULSA MOD.H=241/259 -;75
1;22417858000199;21;7;2017;31;7;2017;31;7;2017;10;8;2017;0;10;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;12312;01-81315242 - REGUA CML H=31.7;9
1;16912134000119;7;8;2017;12;8;2017;12;8;2017;28;8;2017;0;16;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;12439;1. REF: 902061220. 902061220. ;13
1;71609820000123;2;8;2017;18;8;2017;18;8;2017;30;8;2017;0;12;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;3619;1-armário articulador ref:  80;95
1;11111542000158;25;7;2017;24;8;2017;27;7;2017;30;8;2017;-28;34;CAMINHAO TRANSFERENCIA;NULL;FECHADO;3642;NA295000  DIV TALHERES  P/GAV ;6.105
1;10373239000160;25;7;2017;24;8;2017;27;7;2017;30;8;2017;-28;34;CAMINHAO TRANSFERENCIA;NULL;FECHADO;3643;N1021220501  ARMARIO SIMPLES 4;6.105
1;10999681000105;22;8;2017;25;8;2017;25;8;2017;13;9;2017;0;19;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2587;REGUA MOLDURA CML H=6 15MM BRA;40
1;20112114000130;28;8;2017;1;9;2017;1;9;2017;14;9;2017;0;13;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;3661;1-DIVISOR FLOCADO PORTA JOIA R;67
1;15673308000175;22;8;2017;2;9;2017;2;9;2017;20;9;2017;0;18;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;12545;1. REF: 6317895. GAVETA PET ME;24
1;6004950000170;25;8;2017;6;9;2017;6;9;2017;21;9;2017;0;15;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;3682;3-Porta 2336 x 360 BP Textil  ;633
1;25256299000170;27;9;2017;7;10;2017;7;10;2017;19;10;2017;0;12;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;12800;1. REF: 6304295. REGUA CML H=6;40
1;9812902000105;5;10;2017;17;10;2017;17;10;2017;30;10;2017;0;13;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;12846;1. REF: 29820916. COMPLEMENTO ;4
1;5893053000100;22;5;2018;28;5;2018;28;5;2018;5;9;2018;0;100;TERMINAL;AVARIA;FECHADO;4278;LATERAL DIREITA H=259 52 CM BC;73
1;9418686000100;17;5;2018;6;6;2018;6;6;2018;5;9;2018;0;91;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2846;CX BALCAO COMPONIVEL 700 BCA R;169
1;62081039000308;30;8;2018;11;9;2018;6;9;2018;9;10;2018;-5;33;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;111;Ref. 6219827 - Porta art. inve;24
1;19065329000169;13;7;2018;23;7;2018;23;7;2018;13;10;2018;0;82;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4408;ref : ped 5492580 – LOTE 644 -;119
1;2578660000180;17;9;2018;17;10;2018;30;9;2018;13;12;2018;-17;74;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4595;PORTA BALCAO ESQ H=67 35CM C/ ;21
1;10490181000216;28;8;2018;17;10;2018;17;10;2018;14;12;2018;0;58;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;282;Falta apontada pelo Neto;70
1;10373239000160;19;10;2018;24;10;2018;24;10;2018;18;1;2019;0;86;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;310;COSTA PINTADA BRANCA MDF 2456X;48
1;15238202000143;15;10;2018;24;10;2018;24;10;2018;23;1;2019;0;91;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;312;RODAPE BARRA P/DORMITORIO TES ;27
1;11240250000115;19;11;2018;20;11;2018;19;11;2018;1;2;2019;-1;74;TERMINAL;AVARIA;FECHADO;4686;painel linear  51,4x1,5cm saar;21
1;20014303000170;31;8;2018;24;9;2018;21;9;2018;5;2;2019;-3;137;TERMINAL;FALTA;FECHADO;4544;falta total não localizado -Po;379
1;77500049000308;19;9;2018;25;9;2018;25;9;2018;5;2;2019;0;133;TERMINAL;FALTA;FECHADO;4545;Ficou no depósito 12 volumes d;70
1;28251805000127;4;10;2018;19;10;2018;19;10;2018;6;2;2019;0;110;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;4602;vol 2 porta d evidro da Crista;92
1;27503383000177;11;9;2018;18;9;2018;11;9;2018;7;2;2019;-7;149;TERMINAL;AVARIA;FECHADO;4523;LATERAL DIR FECHAMENTO H=259 S;97
1;20014303000251;29;8;2018;12;9;2018;5;9;2018;15;2;2019;-7;163;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;120;Cod. 42485Z2TSIM - Cadeira 424;2
1;80159015000560;15;1;2019;17;1;2019;16;1;2019;15;2;2019;-1;30;TERMINAL;AVARIA;FECHADO;4936;Uma embalagem com dois Vidros.;785
1;2705276000109;8;1;2019;24;1;2019;24;1;2019;25;2;2019;0;32;CAMINHAO COLETA/ENTREGA;FALTA;FECHADO;4955;OBSERVADO NO CTE FALTA DE 1 VO;69
1;10656649000119;24;1;2019;14;2;2019;14;2;2019;27;2;2019;0;13;TERMINAL;FALTA;FECHADO;5005;101913200 CABECEIRA UF BRA BRA;110
1;77500049000308;23;1;2019;29;1;2019;29;1;2019;28;2;2019;0;30;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3044;MOLDURA DE ACABAMENTO MDP OPER;19
1;5049775000175;16;1;2019;1;2;2019;30;1;2019;22;3;2019;-2;51;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4971;CLIENTE INFORMA A AVRAIA DE 1 ;278
1;12284383000156;18;2;2019;7;3;2019;26;2;2019;29;3;2019;-9;31;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;5057;colocador Jandir : Conjunto 2 ;25
1;2280232000176;2;4;2019;10;4;2019;9;4;2019;30;4;2019;-1;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;559;600110239 DESPENSEIRO L700 H20;226
1;90441460000148;10;5;2019;14;5;2019;14;5;2019;20;5;2019;0;6;CARREGADO PARA UNIDADE ERRADA;FALTA;FECHADO;3132;CANETA CASA BRASILEIRA  CATALO;86
1;29951315000104;24;5;2019;30;5;2019;29;5;2019;8;7;2019;-1;40;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;590;ESPECIAL EDI - COSTA GAV COMPX;66
1;20014303000251;4;6;2019;19;6;2019;19;6;2019;8;7;2019;0;19;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;1455;CM1400 BR - Cama de casal com ;576
1;19775257000143;25;6;2019;26;6;2019;26;6;2019;8;7;2019;0;12;CARREGADO COOP IRINEU;AVARIA;FECHADO;3192;VIDRO 4MM 2516X4X615 MM ESPELH;158
1;8924493000168;12;6;2019;17;6;2019;14;6;2019;18;7;2019;-3;34;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;615;U900025[17013036] COSTA P/ MOD;17
1;72534605000335;6;6;2019;10;6;2019;10;6;2019;23;7;2019;0;43;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3157;KIT 3 ESPEHOS ( 03X585X644 ) C;449
1;10630396000104;28;8;2019;21;8;2019;21;8;2019;4;9;2019;0;14;TERMINAL;AVARIA;FECHADO;5280;1 ripa distanciadora 34 x 25 x;2
1;17178620000118;16;8;2019;22;8;2019;22;8;2019;17;9;2019;0;26;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;1653;CÓD 61128630 - BASE BRANCA 559;28
1;9364317000424;29;8;2019;10;9;2019;10;9;2019;17;9;2019;0;7;CARREGADO PARA UNIDADE ERRADA;FALTA;FECHADO;3276;PEDIDO : 5672022 VOLUME 75/133;34
1;29061299000176;28;8;2019;30;8;2019;30;8;2019;18;9;2019;0;19;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3272;MOLDURA DE ACABAMENTO GOYA VOL;34
1;9634476000159;24;9;2019;26;8;2019;26;8;2019;27;9;2019;0;32;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;3265;MESA DIR. L C/ARM - VOL01 - AR;389
1;21833177000149;30;10;2019;31;10;2019;31;10;2019;21;11;2019;0;21;TERMINAL;NULL;FECHADO;5385;NF 77252 COM 39 VOLUMES MOLHAD;782
1;11253255000182;20;11;2019;21;11;2019;21;11;2019;5;12;2019;0;14;TERMINAL;AVARIA;FECHADO;5419;avariou na caminhão de coleta ;22
1;21833177000149;18;11;2019;28;11;2019;22;11;2019;8;1;2020;-6;47;TERMINAL;AVARIA;FECHADO;5444;espelho do roupeiro rimini top;63
1;20014303000251;14;1;2020;30;1;2020;23;1;2020;30;1;2020;-7;7;TERMINAL;AVARIA;FECHADO;5499;Uma estante com escada , a mes;133
1;13026897000174;27;11;2019;3;12;2019;3;12;2019;3;2;2020;0;62;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3359;TRAVESSA GOYA/SONATA 954X65X15;90
1;29971344000120;28;1;2020;30;1;2020;30;1;2020;24;2;2020;0;25;DESCARREGAMENTO;AVARIA;FECHADO;797;ARMARIO L600 H1005 P338 SAARA;36
1;20014303000251;6;2;2020;12;2;2020;12;2;2020;28;2;2020;0;16;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2511;7908243302970- Roupeiro 3 Port;1.952
1;17014801000109;28;6;2019;11;7;2019;5;7;2019;12;3;2020;-6;251;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;633;0VPL180 PARTE P/ MOVEIS - PE P;36
1;27274915000141;7;2;2020;20;2;2020;12;2;2020;17;3;2020;-8;34;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;818;690014253 PUXADOR CAVA 396MM A;23
1;19523537000164;31;1;2020;5;2;2020;31;1;2020;18;3;2020;-5;47;TERMINAL;AVARIA;FECHADO;5501;1 und de puxador USI 2496mm di;87
1;13026897000174;16;3;2020;19;3;2020;19;3;2020;8;4;2020;0;20;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;3499;MONTANTE BOSOTN/FUBA 2448X150X;31
1;28773520000156;15;5;2019;20;5;2019;20;5;2019;31;5;2019;0;11;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;578;15.04.103.01 PAINEL EDIT 6MM B;9
1;20461728000128;17;5;2019;24;5;2019;24;5;2019;25;6;2019;0;32;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;583;65010695 GAVETA L669 H90 P450 ;32
1;29971344000120;17;5;2019;24;5;2019;24;5;2019;25;6;2019;0;32;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;586;680000241 PAINEL LINEARX60X15M;20
1;77500049000308;7;6;2019;10;6;2019;10;6;2019;3;7;2019;0;23;AVARIA NO PALLET;FALTA;FECHADO;3161;DIVISAO OPERA 2416X560X15MM ( ;60
1;31329607000143;7;6;2019;10;6;2019;10;6;2019;3;7;2019;0;23;CARREGADO COOP IRINEU;AVARIA;FECHADO;3162;ARMARIO L400 H670 P338 BRANCO;65
1;16912134000119;29;5;2019;12;6;2019;12;6;2019;15;7;2019;0;33;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;1420;CÓD 71310003N - LATERAL MDP BR;13
1;6004950000170;8;7;2019;11;7;2019;11;7;2019;23;7;2019;0;12;CARREGADO PARA UNIDADE ERRADA;FALTA;FECHADO;3213;TAMPONAMENTO ML H18 358MM - PT;166
1;5864246000125;26;6;2019;3;7;2019;3;7;2019;24;7;2019;0;21;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;1488;cod.680012242 - Painel Linear ;10
1;6228730000120;6;8;2019;13;8;2019;13;8;2019;11;9;2019;0;29;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;1612;1 Painel Acab. Linear Duplo H2;40
1;31551894000131;16;8;2019;27;8;2019;22;8;2019;20;9;2019;-5;29;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;672;600350227 PRATELEIRA ARM 669X2;37
1;9634476000159;23;8;2019;26;8;2019;26;8;2019;27;9;2019;0;32;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;3265;MESA DIR. L C/ARM - VOL01 - AR;389
1;6210159000117;28;8;2019;5;9;2019;5;9;2019;1;10;2019;0;26;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;1688;CÓD 000000126 - COSTA COZINHA ;7
1;11103430000155;4;11;2019;20;11;2019;4;11;2019;20;11;2019;-16;16;CAMINHAO COLETA/ENTREGA;FALTA;FECHADO;5417;armario TB 81 não veio na cole;255
